# Data format: "%float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
-0.07646,-0.04200,-0.10229
-0.07208,-0.04833,-0.10104
-0.03883,-0.02748,-0.09099
-0.04552,-0.02021,-0.08831
-0.02909,-0.00071,-0.14345
0.04067,0.01780,-0.15051
0.07416,0.03854,-0.14422
0.07304,0.05542,-0.12667
0.04987,0.10586,-0.10846
0.05683,0.08321,-0.09814
0.04987,0.10062,-0.07362
0.04678,0.08889,-0.06591
0.03794,0.06188,-0.07770
-0.01028,0.05694,-0.05582
-0.00775,0.05710,-0.05886
0.01910,0.03680,-0.04771
-0.00781,0.00444,0.00435
-0.01784,-0.00328,0.01262
-0.04234,0.02057,0.03038
-0.02064,-0.03199,0.04162
-0.02172,-0.01673,0.01002
0.00644,-0.04546,0.00907
0.00083,-0.06758,0.03225
-0.01077,-0.07045,0.05180
0.01058,-0.12810,0.05236
-0.00358,-0.14631,0.05035
0.01932,-0.16531,0.05053
0.01094,-0.17436,0.03730
-0.01475,-0.20691,0.02055
-0.00488,-0.18729,0.01697
0.02335,-0.16839,0.01794
0.08070,-0.11704,0.03143
0.08154,-0.08678,0.02664
0.09244,-0.08917,0.03073
0.12651,-0.03420,0.01998
0.09523,-0.02786,0.03483
0.07742,0.00828,0.08630
0.05933,0.00541,0.14054
0.05704,-0.00887,0.10930
0.02926,-0.05123,0.10054
0.00095,-0.03834,0.07590
0.03395,-0.05853,0.10478
0.04085,-0.05295,0.09622
0.04987,-0.05062,0.08630
0.06209,-0.08361,0.06621
0.08768,-0.04652,0.07054
0.11896,-0.08122,0.03578
0.10693,-0.04594,0.09646
0.14862,-0.09094,0.05939
0.14121,-0.09810,0.01657
0.15164,-0.07354,0.05949
0.11584,-0.06159,0.05105
0.15421,-0.05146,0.07629
0.15590,-0.04081,0.09078
0.12612,0.00007,0.07539
0.15992,0.02346,0.09880
0.13234,0.00683,0.09369
0.13749,0.02016,0.10526
0.13702,-0.02497,0.11978
0.15709,0.01921,0.12913
0.13154,0.03939,0.14186
0.16305,0.01466,0.14190
0.12029,-0.00613,0.13936
0.13664,-0.04357,0.14525
0.13220,-0.07147,0.12888
0.15352,-0.08421,0.15569
0.12192,-0.10628,0.14065
0.13171,-0.09258,0.14061
0.13433,-0.05515,0.16540
0.12910,-0.07552,0.19044
0.12530,-0.05165,0.14025
0.12907,-0.05006,0.18942
0.14128,-0.08857,0.16705
0.14074,-0.04303,0.15147
0.13061,-0.02670,0.15688
0.11501,0.01887,0.16473
0.11239,0.03381,0.17184
0.11443,0.02525,0.15654
0.11490,0.03681,0.17178
0.10363,0.06187,0.14833
0.12515,0.05683,0.16377
0.13572,0.04145,0.15464
0.15717,0.06031,0.14942
0.11728,0.04651,0.13260
0.11381,0.05857,0.13723
0.11286,0.04649,0.16810
0.09256,0.01600,0.17074
0.06443,0.04495,0.17363
0.07861,0.03508,0.16373
0.06612,0.00093,0.17819
0.09347,0.02535,0.15502
0.12019,0.03484,0.15684
0.10863,0.03886,0.15187
0.11887,0.02647,0.13393
0.08389,-0.00829,0.14153
0.10296,-0.00371,0.15652
0.05181,-0.01071,0.15673
0.08190,-0.01241,0.15189
0.07187,0.05288,0.11618
0.07996,0.03787,0.15960
0.07599,-0.00252,0.13340
0.06775,0.06563,0.12229
0.08551,0.08218,0.14364
0.05758,0.02575,0.15418
0.05269,-0.00571,0.14546
0.04461,0.00994,0.15841
0.05998,0.00831,0.11864
0.06307,0.00510,0.10246
0.05257,-0.00864,0.09426
0.07895,0.00998,0.09150
0.09903,-0.00083,0.06017
0.09349,0.01207,0.08810
0.07692,-0.02527,0.06713
0.09617,0.00818,0.04758
0.10029,-0.02126,0.04968
0.09707,-0.02373,0.05229
0.07751,-0.04022,0.04346
0.11463,0.00422,0.03365
0.08275,-0.05631,0.00583
0.09113,-0.02148,0.00628
0.08093,-0.03535,0.00963
0.06500,-0.01207,-0.02357
0.04555,-0.01240,0.01753
0.01216,-0.00691,0.03642
-0.01184,0.00578,0.02760
-0.04710,-0.00906,0.05172
-0.04229,-0.00892,0.06148
-0.03735,0.02869,0.05157
-0.05702,0.00796,0.02495
-0.01915,-0.00546,0.03042
-0.00111,0.01979,0.02318
0.01944,-0.01372,0.01811
0.00089,0.00084,-0.00302
0.02531,-0.02160,-0.02066
0.01244,-0.00396,-0.03160
0.04858,-0.00785,-0.01940
0.01628,-0.00266,-0.06274
-0.00616,-0.00404,-0.04712
0.02591,-0.02316,-0.05277
0.01217,0.00442,-0.10072
0.00893,-0.06073,-0.05318
0.00958,-0.06342,-0.10866
-0.00544,-0.02947,-0.08422
0.00048,-0.02944,-0.07835
-0.03656,-0.06846,-0.06175
-0.07985,-0.03131,-0.05036
-0.11812,-0.05583,-0.03633
-0.12415,-0.08420,-0.02128
-0.11363,-0.07796,-0.06614
-0.07774,-0.06683,-0.05460
-0.09749,-0.09210,-0.04493
-0.08169,-0.07372,-0.07670
-0.04408,-0.09663,-0.09729
-0.04579,-0.10082,-0.12108
-0.05893,-0.07786,-0.13815
-0.05886,-0.06342,-0.14469
-0.03723,-0.06214,-0.16480
-0.02124,-0.05438,-0.17772
-0.01248,-0.04501,-0.16457
-0.02821,-0.02335,-0.21958
-0.03476,-0.06723,-0.23269
-0.03965,-0.02571,-0.24118
-0.01880,-0.01961,-0.28770
-0.02453,-0.03433,-0.24401
-0.07038,-0.01752,-0.24285
-0.11275,-0.05880,-0.24675
-0.15170,-0.08207,-0.24890
-0.17283,-0.08801,-0.24876
-0.18190,-0.10028,-0.25690
-0.21467,-0.14768,-0.22690
-0.24258,-0.13446,-0.26245
-0.26087,-0.12892,-0.25973
-0.26592,-0.14882,-0.26965
-0.28289,-0.12949,-0.30537
-0.24743,-0.10470,-0.26738
-0.24051,-0.11079,-0.31118
-0.22365,-0.05045,-0.34843
-0.19828,-0.03206,-0.33336
-0.16858,0.01525,-0.34547
-0.17210,-0.03145,-0.33824
-0.15020,-0.02136,-0.35697
-0.15193,-0.03865,-0.38526
-0.16099,-0.03776,-0.38554
-0.15900,-0.02021,-0.38230
-0.15365,0.01155,-0.35570
-0.13312,-0.01350,-0.37244
-0.13278,0.01557,-0.32800
-0.13866,0.07163,-0.32477
-0.12662,0.09706,-0.31437
-0.14116,0.08334,-0.28252
-0.14610,0.03693,-0.29914
-0.14198,0.03369,-0.25801
-0.16400,0.02354,-0.22716
-0.13311,0.01293,-0.25307
-0.14561,0.01094,-0.22488
-0.12163,0.01523,-0.21199
-0.09399,-0.00685,-0.20195
-0.10983,0.01211,-0.19531
-0.08857,-0.01203,-0.20897
-0.07044,0.01590,-0.18649
-0.07320,0.03074,-0.17180
-0.08312,0.02893,-0.18566
-0.06747,0.03983,-0.19533
-0.07063,0.01925,-0.16816
-0.05182,0.03785,-0.12873
-0.05512,0.04436,-0.13919
-0.05927,0.03192,-0.07825
-0.06508,0.02696,-0.09103
-0.06901,0.01551,-0.08013
-0.05890,-0.02933,-0.06191
-0.07955,-0.02782,-0.04060
-0.05808,-0.03560,-0.02461
-0.05842,-0.05374,-0.00253
-0.05795,-0.08629,0.00229
-0.05622,-0.11830,-0.01168
-0.02861,-0.07672,-0.00456
-0.02957,-0.10358,-0.06979
-0.03182,-0.08559,-0.07336
0.00738,-0.08018,-0.06729
0.01467,-0.03488,-0.03493
0.01424,-0.02395,-0.01135
0.02726,-0.00982,-0.02110
0.00080,-0.00226,-0.00538
0.03168,0.06839,0.00224
0.00461,0.06076,0.03000
-0.03603,0.08224,0.02404
-0.02429,0.06198,0.06418
-0.05148,0.06143,0.06511
-0.04350,0.03212,0.04747
-0.03374,0.00744,0.05773
-0.03449,0.02677,0.02283
-0.02630,-0.00297,0.01587
-0.02896,-0.00779,0.00086
-0.01221,-0.01854,0.01110
-0.00722,0.01848,-0.03262
-0.00763,-0.00606,-0.00976
-0.03837,0.00225,0.00079
-0.02742,-0.02510,-0.00170
-0.00488,0.00231,-0.00224
-0.00440,0.01485,-0.01850
0.01107,0.05006,-0.04558
0.01622,0.04126,-0.05731
0.08088,0.08800,-0.05206
0.05256,0.10964,-0.08159
0.08449,0.13856,-0.07199
0.07272,0.14230,-0.06900
0.04720,0.21669,-0.03983
0.04931,0.21407,-0.05324
0.04045,0.24694,-0.04917
0.04056,0.23256,0.00692
-0.01761,0.23713,0.01808
-0.01831,0.22881,0.00633
-0.01325,0.23684,0.01353
-0.00745,0.24570,-0.00030
-0.00693,0.23056,0.00758
0.00132,0.25951,0.00123
-0.00589,0.26216,0.02255
-0.00357,0.21276,0.00250
-0.00631,0.19731,0.02663
-0.02569,0.15908,-0.00295
-0.01582,0.15952,0.03930
-0.02923,0.13842,0.01119
-0.02689,0.11758,0.01475
-0.01273,0.09807,0.03185
0.00920,0.05907,0.00137
-0.00318,0.05698,0.01177
0.01430,0.07686,-0.01079
0.02175,0.08579,-0.03204
0.03227,0.11074,-0.01618
0.04081,0.12958,0.01388
0.00574,0.13343,0.00680
-0.00121,0.15467,0.01544
-0.04278,0.15647,0.00852
-0.02063,0.19574,0.00540
-0.00217,0.19646,0.02502
0.00162,0.17020,0.00681
-0.01775,0.17208,0.03186
-0.02060,0.17285,0.02709
-0.04297,0.16061,0.04962
-0.00451,0.14489,0.03717
-0.02708,0.10355,0.04729
-0.03639,0.09594,0.06296
-0.03874,0.03502,0.04284
-0.02617,0.03963,0.04726
-0.04151,0.06310,0.02871
-0.04680,0.04044,0.03723
-0.04127,0.05194,0.03942
-0.03314,-0.01394,0.03596
-0.00972,-0.01385,0.02663
-0.03318,-0.01027,0.02367
-0.02194,-0.01767,0.03019
-0.01261,0.02006,0.01519
-0.02144,0.02498,-0.00631
-0.01411,0.05098,-0.01123
-0.01507,0.03663,-0.00871
0.02677,0.06329,-0.01941
0.00457,0.06710,-0.02316
0.02352,0.06721,0.00390
-0.00762,0.06661,0.01534
-0.01810,0.03316,0.01884
-0.03463,0.03671,-0.01078
-0.02565,0.02662,0.01473
-0.01449,0.01637,-0.00824
-0.04048,-0.01775,0.00351
0.01252,-0.02389,0.00771
-0.00948,-0.04367,-0.00152
0.03430,-0.05705,0.00418
0.00521,-0.04569,-0.01454
0.00148,-0.05643,-0.03250
0.01757,-0.10349,-0.04175
0.02228,-0.13089,-0.02907
0.02550,-0.14596,-0.03443
0.02011,-0.15949,-0.03145
0.03988,-0.16898,-0.02189
0.07313,-0.20770,-0.05051
0.02177,-0.20330,-0.04361
0.04340,-0.21329,-0.04239
0.04966,-0.24702,-0.05930
0.06558,-0.24387,-0.08400
0.07428,-0.23974,-0.05724
0.04763,-0.21898,-0.04931
0.04313,-0.20579,-0.04809
0.06413,-0.19517,-0.03796
0.05939,-0.19693,-0.03188
0.05502,-0.21066,-0.04437
0.02619,-0.20089,-0.03675
-0.00666,-0.19600,-0.03427
0.00194,-0.20354,-0.03298
0.01394,-0.18486,-0.03023
0.00281,-0.17880,-0.02634
0.03284,-0.19448,0.00922
0.02257,-0.17360,-0.00891
0.01576,-0.20784,-0.03949
0.01978,-0.24166,-0.04561
0.02300,-0.22695,-0.03807
0.00887,-0.22001,-0.03876
0.02974,-0.24916,-0.04698
0.02666,-0.25403,-0.03518
0.04706,-0.23179,-0.04287
0.03308,-0.22171,-0.02616
0.04858,-0.25299,-0.05867
0.03235,-0.25755,-0.05610
0.05813,-0.26096,-0.03622
0.02246,-0.26331,-0.02557
0.01145,-0.26312,-0.02148
-0.00053,-0.26878,-0.02774
0.00835,-0.31348,-0.05148
0.00412,-0.32726,-0.04642
-0.01936,-0.34798,-0.03502
-0.03370,-0.32863,-0.04968
-0.02548,-0.34583,-0.04535
-0.04610,-0.38249,-0.04496
-0.04962,-0.36611,-0.04574
-0.04323,-0.33745,-0.02965
-0.03859,-0.34443,-0.05234
-0.06256,-0.38949,-0.04155
-0.02926,-0.34984,-0.04877
-0.01331,-0.35123,-0.04286
-0.01604,-0.37727,-0.06835
-0.01986,-0.38204,-0.07589
0.00922,-0.38627,-0.09866
0.01490,-0.40901,-0.09446
0.02399,-0.43253,-0.09594
0.01967,-0.45546,-0.09666
-0.02265,-0.44344,-0.11023
-0.01118,-0.48275,-0.11325
-0.00187,-0.43451,-0.09160
-0.00239,-0.43949,-0.11587
0.00678,-0.42540,-0.08066
-0.00578,-0.42005,-0.06568
-0.03209,-0.35001,-0.06822
-0.03855,-0.34570,-0.07110
-0.04174,-0.33050,-0.06703
-0.00639,-0.31635,-0.05135
-0.00791,-0.26794,-0.05620
0.01363,-0.24471,-0.03157
-0.01653,-0.21978,-0.03510
-0.03310,-0.13476,-0.04246
-0.02744,-0.12638,-0.00485
-0.03261,-0.10209,0.00426
-0.06018,-0.09646,0.00586
-0.05478,-0.06193,0.00086
-0.06228,-0.04577,0.00843
-0.03975,-0.05469,0.01729
-0.03672,-0.00437,0.01454
-0.02225,0.01363,0.00218
0.00476,0.00891,-0.02356
0.02663,-0.01122,-0.01817
-0.00036,0.00527,0.00417
-0.00996,-0.00769,0.00125
-0.01423,-0.01767,0.02973
-0.01400,-0.06380,0.03818
-0.02774,-0.06079,0.02589
-0.03318,-0.07475,0.01587
-0.01765,-0.08251,0.02894
0.00214,-0.07421,0.01507
-0.00698,-0.06521,-0.01317
0.02848,-0.04688,0.01051
0.01541,-0.04493,0.01420
0.05744,-0.02833,0.00300
0.05849,-0.03039,-0.01562
0.01842,-0.06337,-0.00023
0.03890,-0.00146,-0.00217
0.05582,-0.00436,-0.00651
0.07029,0.00060,0.01210
0.03114,0.02201,-0.03237
0.06925,0.03906,-0.03641
0.09644,0.04051,-0.04402
0.09562,0.13664,-0.06205
0.12674,0.13378,-0.05603
0.12002,0.16815,-0.07035
0.07853,0.19344,-0.04269
0.03792,0.21530,-0.01244
0.02519,0.21524,0.01249
0.00495,0.23353,-0.00250
0.01761,0.21624,-0.00024
0.00436,0.20262,0.00391
-0.01026,0.21504,-0.02780
-0.00157,0.24001,-0.02667
0.01607,0.19474,-0.00963
0.02671,0.19773,-0.03609
0.05965,0.19107,-0.04587
0.04111,0.15962,-0.02973
0.04325,0.11446,-0.02375
0.03308,0.09244,-0.03129
0.02301,0.06747,-0.03941
0.03329,0.03816,-0.05994
0.03339,0.05174,-0.04530
0.03141,0.04495,-0.03251
0.05899,0.06071,-0.04755
0.04795,0.06328,-0.02878
0.04275,0.07136,-0.05354
0.04792,0.07367,-0.05469
0.02468,0.11126,-0.01512
0.00604,0.13636,-0.01366
0.01006,0.11959,0.00698
-0.01812,0.14815,0.01416
-0.02322,0.14386,-0.00615
-0.00234,0.18499,0.00816
-0.00644,0.20567,0.01056
-0.02747,0.23610,0.02382
0.02419,0.25360,-0.00573
-0.00332,0.26157,-0.00109
0.02459,0.33060,-0.01763
0.01673,0.22755,-0.00836
-0.02702,0.21180,0.02440
-0.00345,0.21649,0.00787
-0.01235,0.19954,0.00773
-0.01013,0.19704,-0.00363
0.01351,0.12273,0.02274
-0.03005,0.08406,-0.00699
-0.05980,0.05498,-0.02007
0.01970,-0.13796,-0.05955
-0.00785,-0.20153,-0.09218
-0.02419,-0.10715,-0.07474
-0.06619,-0.00680,-0.00505
0.00202,0.35509,0.11543
0.12592,0.43668,0.15005
-0.03660,0.20703,-0.04774
-0.04123,0.19567,-0.04813
-0.01328,0.41530,-0.00924
-0.02483,0.34890,-0.01254
0.02464,0.34089,-0.00399
0.01806,0.39672,0.01877
0.00721,0.28477,-0.03087
-0.03648,0.22515,-0.04975
-0.03479,0.21960,0.01545
-0.00172,0.21681,0.00602
-0.01197,0.18570,0.00174
-0.01602,0.10987,-0.00397
0.00521,0.08512,-0.01916
0.03528,0.06832,-0.03208
0.03828,0.03087,-0.04897
0.07219,-0.00158,-0.05416
0.09409,-0.01405,-0.08144
0.11227,-0.02297,-0.11350
0.12681,-0.00421,-0.10729
0.11145,0.01295,-0.12395
0.12628,0.04296,-0.10941
0.12188,0.09087,-0.11951
0.10877,0.14899,-0.08326
0.08628,0.15354,-0.07495
0.06328,0.19930,-0.06220
0.05097,0.22821,-0.02371
0.00428,0.26486,-0.00557
-0.02414,0.28605,-0.01298
-0.00587,0.36047,-0.00091
-0.05286,0.31428,0.04636
-0.04663,0.28224,0.02501
-0.08528,0.29501,0.06030
-0.09635,0.31413,0.07775
-0.08349,0.29320,0.05475
-0.08320,0.24062,0.05283
-0.04571,0.27482,0.05239
-0.03386,0.26270,0.02162
-0.02175,0.22000,0.02826
-0.01397,0.21945,0.02463
-0.03236,0.18728,0.00559
-0.00746,0.17214,0.01816
-0.01316,0.14699,0.00287
-0.00900,0.13763,0.01385
0.01912,0.08969,0.00450
0.00356,0.08958,-0.00981
0.02853,0.08907,-0.00620
0.03154,0.09495,-0.01354
0.01502,0.08924,-0.03500
0.01659,0.10063,-0.00443
0.02096,0.09169,-0.02434
0.03738,0.06851,-0.01882
0.01932,0.05116,-0.03424
0.04081,0.06250,-0.01136
0.02161,0.03333,-0.00760
0.02292,0.02146,-0.00663
0.01247,0.01769,-0.02869
0.00326,0.00996,-0.01577
-0.00121,0.03484,-0.00161
-0.01860,0.02637,0.00596
0.00611,0.04635,-0.00614
-0.01110,0.05294,-0.01057
0.00967,0.04965,-0.02272
-0.02464,0.06278,0.01918
0.01673,0.07354,0.01424
0.01641,0.07983,-0.02874
0.00860,0.06446,0.00346
0.01907,0.04187,-0.01437
-0.00351,0.03226,-0.00359
0.02579,0.02393,0.00343
0.00951,0.00604,0.01019
-0.01205,-0.01715,-0.01065
-0.02545,-0.01432,0.01629
-0.02862,0.00106,0.01909
-0.02355,0.00012,0.02941
-0.01636,0.03494,0.00229
-0.02791,-0.01350,0.01386
-0.00542,-0.00617,0.01603
-0.00813,-0.02110,-0.01361
0.01569,-0.04094,-0.01771
0.00878,-0.02701,0.02074
-0.01139,-0.06116,0.02229
-0.03774,-0.09728,-0.00624
-0.05919,-0.11281,-0.00229
-0.04480,-0.11432,0.03730
-0.04395,-0.11079,0.03141
-0.02658,-0.14107,0.02033
-0.03679,-0.18967,-0.00800
-0.02455,-0.16133,0.00917
-0.00726,-0.17366,0.00975
-0.01735,-0.16808,-0.01009
0.00332,-0.20295,-0.03014
-0.00219,-0.23107,-0.02587
-0.00626,-0.26881,-0.03332
0.01941,-0.25655,-0.03469
0.01581,-0.29473,-0.04619
0.04549,-0.30811,-0.05274
0.02196,-0.28900,-0.03470
0.01667,-0.32676,-0.04235
0.00589,-0.31074,-0.02477
-0.02145,-0.28798,-0.03440
-0.03304,-0.29904,-0.02285
-0.01639,-0.28481,-0.02340
-0.03708,-0.30129,0.01883
-0.03105,-0.29037,0.01354
-0.01073,-0.27521,-0.01202
-0.01453,-0.28549,-0.00448
-0.04282,-0.29134,0.01302
-0.04180,-0.30088,-0.00186
-0.00298,-0.28094,0.00318
-0.01373,-0.26353,-0.02927
-0.01468,-0.28303,-0.00447
-0.00964,-0.25255,-0.04722
0.03054,-0.20202,-0.02655
-0.00513,-0.21168,-0.01233
0.00379,-0.21361,-0.00397
0.02702,-0.23355,-0.02149
0.00085,-0.24096,-0.02816
0.02015,-0.25264,-0.02588
-0.01297,-0.25296,-0.05461
-0.02536,-0.22780,-0.06148
0.03821,-0.24874,-0.03028
-0.01543,-0.26299,-0.03613
-0.01004,-0.30431,-0.03287
0.00484,-0.31490,-0.03108
-0.01189,-0.30132,-0.04972
-0.01555,-0.33295,-0.03051
-0.03257,-0.32145,-0.02927
-0.02936,-0.34449,-0.03959
-0.00179,-0.34369,-0.03342
-0.00314,-0.30779,-0.06100
0.00631,-0.31874,-0.02997
0.02144,-0.31831,-0.05068
0.03483,-0.31992,-0.06070
0.02293,-0.31049,-0.06581
0.04380,-0.33590,-0.07951
0.05659,-0.30333,-0.08491
0.04145,-0.34481,-0.08486
0.03314,-0.33307,-0.07826
0.03366,-0.32725,-0.07712
0.02769,-0.32807,-0.05318
0.02120,-0.33564,-0.05662
0.01070,-0.32439,-0.08891
0.02066,-0.32368,-0.04998
0.01825,-0.36033,-0.07334
-0.01280,-0.37306,-0.06813
0.01011,-0.32505,-0.06047
0.01951,-0.28824,-0.03378
-0.00704,-0.30271,-0.03173
-0.00255,-0.26208,-0.03240
-0.01828,-0.22202,-0.02568
-0.03121,-0.21622,-0.02193
-0.01286,-0.19757,-0.03023
-0.01716,-0.15467,-0.01654
-0.01331,-0.14138,-0.04151
-0.03687,-0.11487,-0.02983
-0.04089,-0.09033,-0.02557
-0.04630,-0.07751,-0.01861
-0.06821,-0.07871,-0.00445
-0.09007,-0.08602,0.01228
-0.10913,-0.06077,0.02497
-0.11771,-0.02242,0.05344
-0.12340,-0.03280,0.06405
-0.09637,-0.04824,0.04366
-0.11749,-0.05202,0.02390
-0.08849,-0.04988,0.01206
-0.07458,-0.05327,0.00766
-0.04270,-0.04010,-0.02061
-0.00591,-0.10086,-0.01376
0.01238,-0.06964,-0.01923
0.03458,-0.06631,-0.03016
0.02396,-0.04878,-0.02540
0.03483,-0.03631,-0.02245
0.04015,-0.04062,-0.02186
0.04247,-0.07785,-0.00047
0.01621,-0.08128,-0.02649
0.01943,-0.08259,-0.02444
0.04636,-0.06522,-0.00595
0.01975,-0.10772,-0.02368
0.03885,-0.13051,-0.00983
0.00398,-0.09932,-0.03415
0.00518,-0.10630,-0.02244
0.03040,-0.08224,-0.00971
0.02764,-0.07019,-0.00730
0.01620,-0.04642,-0.03280
0.04121,-0.03949,-0.02971
0.04640,-0.01081,-0.02032
0.03167,-0.01373,-0.02425
0.03794,0.00319,-0.04015
0.08246,0.03299,-0.05799
0.04847,0.04830,-0.05318
0.08325,0.04711,-0.05316
0.05297,0.05247,-0.03825
0.08330,0.06160,-0.06819
0.07969,0.08584,-0.07207
0.06690,0.08190,-0.07090
0.06251,0.10003,-0.05515
0.07955,0.13516,-0.04228
0.02879,0.13792,-0.05021
0.01462,0.16355,-0.03514
-0.00882,0.15518,-0.03859
-0.00102,0.14134,-0.03242
-0.02457,0.15340,-0.01706
-0.01095,0.14729,0.01027
-0.01727,0.17463,-0.00846
-0.02213,0.16589,-0.00806
-0.00477,0.16304,-0.04210
0.00639,0.17851,-0.03113
-0.00468,0.19735,-0.02475
0.00997,0.19805,-0.04678
0.00689,0.16828,-0.03210
0.01168,0.16404,-0.01566
0.00392,0.12621,-0.00870
0.00453,0.11121,-0.01725
-0.04884,0.06179,-0.01357
-0.02008,0.03689,-0.00139
-0.03598,0.02112,-0.00148
-0.01370,0.00377,0.00485
0.00806,-0.00087,-0.05412
0.03068,0.00791,-0.04625
0.04903,0.03790,-0.06186
0.07798,0.06889,-0.02682
0.04187,0.08545,-0.02856
0.06617,0.14701,-0.02231
0.04493,0.07587,-0.03215
0.03221,0.13060,-0.04393
0.02729,0.15462,-0.00888
0.02942,0.13944,-0.01346
0.01140,0.15048,-0.00556
0.01175,0.18570,-0.01887
0.02520,0.18970,-0.03096
0.00856,0.17099,-0.01855
0.02294,0.16017,-0.01831
0.01170,0.14659,-0.02770
-0.01244,0.11991,-0.01415
0.01114,0.10517,-0.00150
0.00764,0.09662,0.00266
0.02213,0.21270,-0.00534
0.00016,0.15043,0.06565
-0.01066,0.03044,-0.00753
-0.00031,-0.01469,-0.04667
-0.03548,-0.05458,-0.04309
0.00396,-0.04718,-0.04574
0.02113,-0.00769,-0.04166
0.01810,-0.01580,-0.01378
0.01305,0.02913,-0.00930
0.01544,0.01696,-0.02177
0.00560,0.02412,-0.01681
0.05009,-0.00511,-0.02496
0.05971,-0.00303,0.00691
0.05592,-0.03212,-0.01577
0.03241,-0.03184,-0.02632
0.04672,-0.04547,-0.02460
0.06070,-0.05597,0.00327
0.05650,-0.02924,-0.04612
0.04835,-0.08424,-0.03309
0.05606,-0.07954,-0.03805
0.08112,-0.07424,-0.04230
0.11761,-0.04697,-0.05758
0.14506,-0.09560,-0.08635
0.13622,-0.07096,-0.09531
0.15394,-0.06147,-0.09644
0.13907,-0.07703,-0.08126
0.14809,-0.05132,-0.07073
0.11598,-0.04731,-0.06935
0.12963,-0.13503,-0.08563
0.11517,-0.13245,-0.04636
0.09785,-0.10735,-0.06799
0.10250,-0.10748,-0.04935
0.06843,-0.13635,-0.06427
0.00361,0.04701,-0.10973
-0.48289,0.87835,-0.10727
-0.23345,-0.30157,-0.01718
0.22134,1.27307,0.44354
0.31163,1.03110,0.20085
-0.06055,0.44993,-0.01317
-0.21309,0.08368,0.03890
-0.01303,-0.35932,-0.03960
0.12044,-0.45004,-0.07227
0.15076,-0.48870,-0.06220
0.06312,-0.36612,-0.06417
0.02408,-0.29929,-0.06097
0.02985,-0.26369,-0.03368
0.02961,-0.18971,-0.02599
0.04370,-0.06345,-0.07513
0.07145,-0.02530,-0.06841
0.12691,0.27728,-0.09678
0.25919,0.45708,-0.03665
0.13210,0.05697,-0.05930
0.01263,-0.10369,-0.03716
0.06712,-0.20804,-0.07892
0.00118,-0.25067,-0.06038
-0.01296,-0.28438,-0.05359
0.00257,-0.23912,-0.05871
0.01736,-0.11447,-0.06941
0.06043,0.08304,-0.02575
0.27305,0.36944,-0.01074
0.20405,0.91549,0.07369
-0.02552,-0.17182,0.02854
0.02138,-0.21213,-0.06086
0.03232,-0.03367,-0.05693
0.10999,0.08586,0.01779
0.03793,0.02243,-0.03703
0.02868,-0.09268,-0.06651
0.03469,-0.03451,-0.06495
0.06007,0.05569,-0.03527
0.04447,0.01216,-0.05133
0.03278,-0.07238,-0.05558
0.01640,-0.03572,-0.04819
0.04889,-0.01720,-0.03482
0.05207,-0.03233,-0.03847
0.00311,-0.03850,-0.05270
0.01867,-0.03303,-0.03271
0.00882,0.02715,-0.01068
0.02997,0.02547,-0.01971
0.04151,0.01772,-0.05027
0.02145,-0.03020,-0.02649
0.01347,-0.01785,-0.01990
0.02387,-0.01584,-0.02725
0.01203,-0.03907,-0.03493
0.02260,-0.05393,-0.02458
0.01720,-0.00134,-0.03658
0.01615,0.00207,-0.02353
-0.01091,-0.00338,-0.04253
-0.00505,-0.01599,-0.05695
0.00272,-0.02769,-0.04528
-0.00391,-0.03885,-0.03524
0.01112,-0.03907,-0.02450
0.00895,-0.05644,-0.01980
0.00669,-0.03891,-0.02289
-0.00819,-0.03865,-0.02836
-0.00375,-0.03348,-0.04203
-0.00560,0.01680,-0.03176
0.00447,0.01587,-0.04831
0.00486,-0.01520,-0.01442
0.01822,0.00115,-0.03713
-0.00076,-0.02992,-0.01874
-0.01191,-0.02775,-0.04684
0.00482,-0.02735,-0.02327
-0.03237,-0.04997,-0.02458
-0.02971,-0.02940,-0.02023
-0.01157,-0.04810,-0.03826
-0.00370,-0.00916,-0.01002
-0.00821,-0.01243,-0.02136
-0.02727,-0.01546,-0.03403
-0.00637,-0.00061,-0.01669
-0.00982,-0.00113,-0.03217
-0.01616,-0.03899,-0.02767
-0.00397,-0.05451,-0.04540
0.00669,-0.04860,-0.03873
-0.01333,-0.03843,-0.00957
-0.01409,-0.03319,-0.02681
-0.00762,-0.00112,-0.02854
-0.04375,-0.01275,-0.04046
-0.02323,0.00296,-0.00209
-0.00096,0.01871,-0.04425
-0.01458,-0.00779,-0.05258
-0.02790,-0.01869,-0.03374
-0.02934,-0.01367,-0.05744
-0.03678,-0.05905,-0.01690
-0.01862,-0.02761,-0.03291
-0.03290,-0.01263,-0.02798
-0.03657,-0.00205,-0.06084
-0.03247,0.00731,-0.04309
-0.00901,-0.01422,-0.06448
-0.04026,-0.00066,-0.02088
-0.01959,-0.04807,-0.02931
-0.03525,-0.05953,-0.02601
-0.01540,-0.02796,-0.03969
-0.05161,-0.03318,-0.03050
-0.01870,-0.02556,-0.05528
-0.02147,0.00747,-0.03373
-0.07550,-0.01247,-0.03002
-0.06687,0.00568,-0.01180
-0.06808,-0.02637,-0.00664
-0.06178,-0.02608,0.00319
-0.08392,-0.03590,-0.03110
-0.08643,-0.01164,-0.00933
