# Data format: "%float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
0.99302,14.60341,6.50226
2.69979,14.54291,6.92602
1.66208,12.63804,6.04461
2.10919,13.32956,4.87863
1.96460,15.11729,7.27324
1.27034,15.82467,7.13679
1.52993,13.27825,5.60388
2.80500,13.84375,6.64526
1.66748,14.74461,5.77102
0.71588,14.65191,6.03439
2.11350,14.03816,6.15561
1.94087,14.80277,6.74917
2.29807,14.67521,6.90840
0.32755,13.49524,5.92285
1.51667,12.11609,4.65788
1.98655,15.25534,7.28999
0.95299,15.32002,6.84093
0.40887,13.32622,5.22958
2.88897,13.88924,6.24162
1.64123,14.48685,5.77782
-0.05983,13.97843,6.13660
1.76195,14.33664,6.45208
1.94311,15.21898,7.05662
1.25476,14.64152,6.25305
1.70885,14.51304,5.11612
1.26468,13.09159,4.70089
1.45097,15.29366,7.30321
0.91462,15.48190,7.71262
-0.20850,13.12808,4.69066
2.51638,13.46161,6.04507
1.99518,14.19401,5.78517
-0.03237,14.64944,5.55783
0.91604,14.01625,6.76382
0.94335,13.86368,6.75443
1.99436,13.78533,5.96399
0.31644,13.52151,5.11111
1.87250,14.67794,4.83355
1.13566,15.29670,6.48564
0.40366,14.67247,8.02945
0.28803,13.20342,5.34629
2.31112,13.98132,6.23813
0.99571,14.67451,5.49271
0.23351,14.63850,4.97810
1.35411,14.73907,6.57791
1.23809,14.48498,6.07751
1.65469,13.80991,6.87428
-0.51077,13.62288,4.68047
1.38664,13.66363,3.90099
2.38065,15.48280,7.55383
0.41123,14.45213,6.64789
0.45172,13.60241,5.50290
2.45360,13.86369,6.76573
1.03512,13.99067,4.30355
-0.00572,13.82749,5.04900
1.85987,15.12457,6.65614
0.53474,13.51721,6.30760
1.40091,13.74542,7.17378
0.70981,13.37531,4.07112
1.60324,15.02212,5.85199
0.69503,15.13066,7.38604
0.12874,14.18357,5.36803
2.58189,13.34566,5.84473
1.45623,14.24916,6.10518
0.79582,13.52583,4.58559
1.44421,14.61776,5.89124
0.66146,14.57724,6.83585
1.27715,13.63335,5.46749
1.00999,13.44844,5.31485
2.47375,13.65643,4.44016
0.99192,14.92352,7.29082
-0.55501,15.19363,5.64636
1.58935,14.57533,5.80962
2.50944,14.27601,6.70759
0.46817,13.59126,4.47472
0.63038,14.00397,6.35376
1.86957,16.60315,6.46870
0.30220,13.64143,5.06987
0.87110,13.45446,6.40608
1.70032,14.81912,5.27664
0.69499,15.22218,6.71054
1.01619,14.86570,6.06289
2.36821,13.05222,4.97111
2.25374,13.30369,5.73142
0.60715,14.79307,4.68969
0.01013,14.09268,4.32022
3.04736,14.50112,6.25254
2.24918,13.55168,6.46014
1.67673,12.53604,6.46470
-0.14095,12.04775,4.73817
0.59711,14.42472,4.73503
1.65784,14.27725,5.39514
0.46510,13.91886,4.23699
3.43882,15.35221,6.51166
0.83784,14.37511,6.05543
-1.48769,12.67477,2.36325
2.46220,14.96090,6.09321
1.35954,14.78580,6.56557
0.80921,12.84297,5.18288
0.69413,11.75634,5.62276
3.20079,13.42657,4.59545
0.35282,13.63444,4.73726
-0.37340,14.48655,4.53186
3.14325,13.99328,5.12574
1.85942,13.64164,5.04335
0.58542,13.94408,4.46791
1.30769,14.92410,6.10856
1.10548,14.56567,6.18551
0.72363,12.90516,4.12448
0.21164,14.49756,4.81392
1.52178,14.79886,4.70253
1.11220,13.87204,5.22861
0.07616,14.67938,5.12035
1.95698,15.50595,5.80241
1.10311,15.16652,5.17621
0.87881,13.64149,3.29561
1.69306,13.58028,5.31450
1.11460,13.98542,6.95170
0.44227,13.26920,4.91850
0.03093,13.41908,3.85399
2.73585,13.62764,4.05536
0.81510,14.48444,5.70128
0.50529,15.16160,4.89763
1.69789,13.83164,4.09535
1.26739,13.76293,5.37552
-0.28959,12.90934,3.27976
0.80823,14.71680,5.08687
2.36272,14.22271,6.71641
1.12912,12.11408,3.88942
0.27459,12.70425,5.00808
1.65520,14.22273,4.34974
0.63910,13.84506,4.11127
0.59399,13.04756,4.05778
2.68561,14.26579,5.20539
-0.02737,13.88284,4.95606
-0.35308,13.43144,3.99987
1.09891,13.03201,5.32982
1.09516,14.88720,4.75453
0.83451,13.24177,4.89078
0.87557,13.57517,5.66818
1.85663,13.92752,3.52041
1.37492,14.68517,3.92752
0.29100,15.23135,4.60844
1.22790,14.76174,5.49604
0.87650,13.29022,4.89249
-0.09676,13.69279,3.19339
1.51643,14.65959,5.38033
1.01105,15.40248,6.03459
0.39311,12.45037,4.11142
-0.62601,13.48594,4.32409
1.01150,14.85124,4.75469
0.44589,14.02633,4.13030
0.05846,14.00266,4.02358
1.88855,15.11567,5.95578
-0.75552,14.09196,4.60515
-0.74729,14.48245,3.24318
1.68389,14.84766,6.09091
0.37807,15.81406,5.61074
-0.22997,14.47475,4.12439
0.57088,15.05809,4.77471
0.83583,16.31489,5.63231
-0.26213,14.81210,4.39945
0.07038,15.66405,5.39107
2.16713,14.96923,6.17354
-0.36573,13.91916,2.92178
-1.32387,15.44418,4.82691
1.67012,15.71683,6.46991
0.29730,14.27287,4.26103
-0.04810,14.16022,4.99419
0.96723,14.53033,4.31314
0.13839,16.98817,4.86843
-0.56349,14.73215,4.85012
1.88447,15.54499,5.72333
-0.81189,15.14948,5.48306
-1.75769,15.07738,3.30230
0.86111,15.59754,6.55935
1.11934,15.51170,5.84136
0.72812,14.42943,4.42991
-1.43458,14.10845,5.31518
0.43637,15.58089,4.66144
0.59424,14.76107,5.13545
-0.33967,14.67838,5.32869
2.22547,15.22826,5.24282
-1.19856,13.66724,3.16754
-0.53562,15.24936,3.95523
0.74570,14.58766,5.68583
0.61059,15.45492,5.76146
-0.07134,13.81787,4.27708
-0.71150,13.90220,4.83285
0.28303,16.34634,5.85036
0.20942,14.49278,5.74895
0.08930,13.74998,5.72050
1.87821,15.40050,6.07562
-2.62192,13.88763,4.19992
-2.12899,14.99778,4.74826
2.65864,15.90513,7.36028
0.52683,14.59428,6.15522
-1.58762,14.58663,5.03999
-0.71452,14.33022,5.71085
0.59789,15.02976,4.94156
-1.20359,14.67067,5.11343
1.38199,14.65641,7.16390
-0.48555,15.04429,5.61538
-2.15102,13.85184,2.48762
0.81225,15.48921,6.49333
0.46347,15.73331,7.26422
-1.95154,14.01459,5.11278
-1.43535,13.80351,4.87823
2.05413,17.79534,5.49164
-0.12037,15.86035,6.93545
-1.28923,15.04607,6.23289
-0.21075,14.01423,5.90304
-4.67875,12.30788,3.85909
-1.42076,13.77802,5.36733
1.90673,15.69215,8.18160
0.50454,12.61598,5.05434
-2.26438,11.63040,3.58677
-1.33005,14.14392,5.67763
-2.19531,13.77092,6.01999
-1.98055,12.83310,5.41437
1.37871,14.60880,5.54602
1.07436,14.12254,3.19922
-2.28061,14.54363,2.69364
-0.39947,13.69252,7.41667
-0.53892,12.71427,7.71735
-2.30603,12.40090,5.88789
-2.95405,13.13108,5.24646
1.51276,15.68314,4.73563
0.28363,13.64865,4.60765
-1.52670,13.74855,5.78031
-0.41782,14.85821,6.93846
-3.76047,11.79416,4.60671
0.33054,14.80187,5.23825
2.82862,14.78264,6.97226
-0.32237,14.00594,3.80852
-2.62165,12.91012,4.00959
-2.04301,13.76639,6.21369
-1.70171,12.58329,6.06475
0.44113,12.57229,5.87855
1.08716,15.65071,5.47069
-1.57489,14.45980,2.23896
-0.23071,14.86361,3.42155
2.19777,14.66765,6.81486
0.25923,13.50577,7.45143
-2.61094,13.11607,6.66994
-0.83164,13.66538,6.12196
0.18340,13.61970,4.21415
-0.08579,14.53287,5.14504
0.72806,14.65349,7.29860
-1.14884,13.48235,4.88201
-2.26030,12.90817,3.82131
0.86224,14.15059,6.81882
1.40924,13.20351,5.66981
-0.98605,12.25941,6.11451
-1.13861,12.55758,4.70262
0.57321,14.87167,5.61514
0.12544,13.53870,6.26045
1.19844,13.96046,5.62238
-1.20540,13.63708,5.46330
-4.01040,12.62126,4.68509
1.22043,13.97535,7.46517
1.58842,12.98150,8.11803
0.35979,13.64121,4.40524
-0.91025,14.76660,5.26735
0.13365,15.02544,5.26318
0.13136,14.22722,5.57779
-0.19382,13.05391,7.08639
-0.27908,15.20188,6.15921
-2.98385,14.57246,3.48164
0.20168,13.70846,5.75571
1.57332,14.53159,7.09260
-0.70791,13.76213,6.42406
-2.15254,13.13637,7.25223
-1.95599,12.75333,5.53059
-0.11932,13.85558,5.76621
0.67083,14.77187,5.53679
1.16067,14.12925,5.76622
-0.80350,13.58962,5.20918
-1.11542,14.05195,4.22401
-1.01469,13.85163,6.07102
1.01237,15.81569,5.65014
0.85399,15.03293,5.41499
-2.16164,13.38188,5.37792
0.89190,15.35681,6.47850
-1.26410,13.71710,6.90966
-1.19467,13.42872,6.42289
0.39181,15.61916,7.49021
-2.74461,12.88378,3.55485
-0.07146,15.02141,4.81524
2.05348,14.99513,7.40943
0.60279,14.99990,5.87580
-2.09984,13.19028,5.70378
-1.33262,14.41830,4.31831
0.21957,15.25219,6.29221
0.11971,15.08105,6.80155
1.50434,14.47939,6.39323
-0.15717,14.07858,4.96333
-2.80152,14.24753,4.42423
0.39109,14.79253,6.21043
0.80505,14.79606,7.12819
0.03051,13.27547,5.39640
-0.45192,14.11006,5.78309
0.51089,15.36323,5.34168
1.04372,16.27991,6.79205
-1.59296,13.21949,6.50632
-0.08888,13.69956,5.79398
-2.47930,14.52188,5.93438
-1.64780,14.36293,6.08540
2.37242,16.06662,7.45857
-0.06966,14.40410,6.21364
-0.69808,13.90431,5.55591
-1.48269,13.64259,5.24573
0.12811,15.54945,6.21859
0.94373,15.76825,6.29231
0.63094,15.71902,5.09792
1.61452,15.18647,4.63743
-0.22147,15.61500,4.41326
0.19970,15.16204,4.93749
0.85973,15.33733,6.04000
1.24897,14.95016,5.35428
1.65763,14.56198,5.82854
0.11749,14.71933,5.30502
0.35576,15.73270,6.17157
1.36075,16.57127,6.88969
-0.69592,15.07287,4.60423
0.77605,14.52267,5.49642
-0.29504,14.81818,5.15475
-0.47186,15.10027,4.17515
0.83940,15.82326,5.74958
0.67803,14.49484,5.06970
0.77954,14.40486,4.77125
-0.71660,14.42692,3.56059
0.68908,15.41328,4.27606
1.44936,15.63068,4.77995
-0.50708,14.32262,3.64324
1.21797,14.75523,3.77106
0.67681,15.12134,4.41857
0.48553,15.28299,5.26874
0.89128,14.84565,5.35581
0.08324,14.66485,5.31602
1.22952,15.13266,5.04538
0.77545,14.90679,5.17992
-0.18870,14.20806,4.47492
0.63449,14.64274,4.51008
0.64483,14.11526,6.33033
-0.97849,14.59461,4.78425
0.83817,13.43270,4.15521
1.42046,13.89975,4.39237
0.63344,13.53969,4.04659
-0.00405,14.93390,4.50813
0.27260,14.17214,4.74226
1.14385,13.72123,4.83312
1.43944,15.76286,5.43612
1.09912,14.92828,4.12982
0.20837,14.29013,3.14287
1.63480,14.57648,5.19441
0.83735,15.02610,6.62969
0.42216,13.74120,4.54856
1.86187,15.15812,4.20804
1.92958,13.98186,3.41154
0.84201,15.88729,4.67789
0.26138,14.10891,5.16866
-0.34401,13.13674,5.31248
1.81173,13.52642,5.42330
0.42925,13.41035,4.63266
1.92953,14.94022,4.81375
0.76341,14.54161,4.40745
0.88180,13.78547,2.94557
0.97701,14.82363,5.76061
0.99419,14.80761,5.41968
1.04732,14.66987,3.56479
2.43834,13.71134,3.99429
1.36555,14.95612,5.63281
0.29761,14.82831,5.10591
0.75825,14.47847,5.04193
1.99892,14.14327,3.73074
2.55894,15.15346,4.84748
1.39294,15.51413,5.22864
1.03416,15.03786,4.10608
1.34273,13.10897,4.13364
1.40550,12.94862,3.73764
0.26868,14.59727,5.41440
0.48598,14.73026,4.58898
2.15543,14.83487,3.72861
1.73734,13.11188,3.92072
0.77932,14.64994,5.34084
0.03690,14.42114,5.42214
0.64501,14.64289,4.44816
2.15022,13.72974,3.87868
1.80125,14.82096,5.54033
1.91388,15.87520,5.33602
0.89177,15.36856,4.85602
1.81155,13.99693,4.59095
1.20016,13.61647,5.19173
0.40241,14.66415,5.07257
0.29536,14.02855,4.43531
1.17103,14.43027,4.80585
1.83577,15.55069,4.66071
1.67613,14.33084,4.34707
0.76463,13.51300,3.83023
1.41047,15.92385,5.39651
0.26926,14.05499,5.52741
1.69147,15.35946,4.48716
0.97377,14.18078,4.48557
0.66973,15.45221,4.82596
0.47113,15.97387,5.66258
-0.41126,15.06873,5.26878
2.08021,15.03894,4.95084
0.91295,14.55812,5.61507
0.43265,14.67651,5.18894
0.69346,15.86217,5.38784
1.03804,14.44205,5.21295
0.07233,14.92631,5.77421
0.40975,14.41552,5.42209
-0.73601,13.56111,5.34943
1.85585,14.15833,5.12738
1.21780,14.86124,6.25916
-0.74777,14.62778,5.15156
0.38972,14.45154,5.48514
0.71033,14.30504,6.09788
0.24330,13.63502,6.56061
0.36925,14.52393,6.00293
-0.48125,14.78953,6.36790
0.49357,13.92357,5.90704
0.46559,14.73360,5.92949
-0.68528,13.60157,5.75240
-0.16797,14.43903,6.59418
-0.22473,14.63393,6.25834
0.19155,14.61767,6.31841
0.70590,14.12028,5.83198
-0.45891,13.80715,6.42789
-0.04777,13.34474,6.05591
0.03688,14.51426,5.81052
-0.53087,13.66191,5.84598
0.57535,13.71450,5.89942
-0.74368,14.77472,6.16342
-1.24339,13.00564,5.38593
0.35787,14.01922,6.61121
0.20090,13.97697,6.45748
-1.35366,13.31625,6.22095
0.96315,14.82088,5.56220
-1.42709,13.97500,5.46052
-0.84778,12.38239,5.86294
-0.16701,14.98184,7.49313
-2.15829,13.87189,5.43233
-0.77387,14.42381,5.37972
1.15960,14.21507,5.86680
-1.04027,13.65017,5.76395
-0.11070,14.22885,5.63250
0.00592,14.19420,6.52339
-1.53831,12.84338,4.78470
0.03627,13.91596,6.20504
-1.46145,13.21087,5.50755
0.29245,14.96366,5.74580
0.22232,14.90026,7.25450
-0.98870,13.60217,5.54208
0.43659,13.51744,5.99066
-0.30450,14.72521,6.99990
-0.92273,13.64325,6.36315
-0.68589,14.45964,6.63409
-0.26837,14.13945,6.28918
0.27995,14.27663,6.48576
-0.72569,13.66710,5.96815
-0.39057,13.20882,5.60908
0.28619,14.56016,6.97880
-0.11728,14.28254,6.05248
0.60312,14.48389,5.90429
-0.44424,14.11314,4.64287
0.47143,13.86679,5.39184
1.14405,15.61360,7.21523
-0.12565,14.93534,6.28258
1.56113,15.47395,6.34656
0.01782,13.95580,5.45814
-0.08302,14.89356,5.19618
0.92084,15.59070,6.59912
-0.82326,15.04201,5.57282
1.42518,15.09164,5.70734
1.44491,14.32087,5.74219
-0.10083,13.49550,3.88645
0.68291,14.43226,5.66135
0.04775,14.64358,5.11213
0.46350,14.01540,5.19926
0.38312,14.46128,4.86352
-0.16680,13.66365,3.84328
0.06675,14.74392,5.09839
0.49836,15.90988,5.08895
0.94339,14.61110,5.00907
0.91304,14.15301,3.59421
0.36824,13.60591,5.04466
0.67136,15.21681,5.55205
-0.32481,15.33055,5.15179
2.02994,15.31126,5.34576
0.98304,14.21290,3.92996
0.10906,13.15560,4.52213
0.47132,14.41162,5.20967
0.48935,14.73960,5.71872
-0.03959,14.09577,6.11416
1.06193,13.51218,4.88393
-0.58529,13.73518,4.54187
1.11326,14.76160,5.53696
-0.15703,15.02828,5.86924
0.25345,14.11611,5.06698
1.71505,14.83780,5.56213
-0.87755,13.27889,4.88006
-0.08943,14.25232,4.67125
0.87090,14.65158,5.68260
-0.31490,14.35659,5.78819
0.66679,15.25966,5.97920
0.01516,14.15780,5.41398
-0.13910,13.39880,4.86995
0.94852,15.06592,5.19874
-0.81715,13.84368,5.84427
0.17217,13.67741,5.44434
-0.34010,14.17799,5.90875
-1.04177,12.71069,5.41400
0.77160,14.93562,6.22487
-0.41317,14.53169,6.15578
-1.40419,14.03248,5.56064
0.98070,14.49547,6.27749
-1.52214,13.89319,6.18532
-1.67694,12.95483,5.55091
-0.16870,15.28200,6.50251
-1.16543,13.72615,6.30088
0.94097,16.42440,6.07149
-0.07485,14.06770,5.22121
-0.53206,14.11722,6.27166
-0.97852,15.03111,6.67988
-1.70639,13.13739,7.12604
-0.18829,14.41958,5.70931
-0.95400,14.07356,6.66206
-1.28403,13.69370,5.25768
0.50445,15.18468,5.98559
-0.62100,15.04516,7.30598
-1.22704,13.65953,5.37799
-1.06441,13.73426,5.40917
-1.15072,13.61984,5.29614
-0.49860,15.50016,6.41577
-1.06814,15.02833,5.70699
-0.30501,14.24679,5.23355
0.71398,14.25515,5.76968
-1.60695,13.46772,6.14864
-0.82805,13.85660,5.84742
-0.27304,15.17265,5.36370
-0.51399,13.42110,5.19670
0.77018,15.29976,5.18177
-0.82074,13.95041,5.44616
-0.77576,14.38885,5.70631
-0.17996,14.37921,6.53051
-0.31557,13.52750,5.72022
0.52774,14.95090,5.91488
-0.56675,13.55117,4.67006
-0.20649,14.85640,4.53253
-0.52818,15.41355,6.58935
-0.59197,13.97828,6.71282
0.47566,14.91417,6.30883
-0.97853,13.38884,5.11626
-0.37691,14.40503,5.01965
0.17780,14.74353,6.74257
-0.67811,14.01832,5.94192
0.24850,14.58610,6.31081
-0.66173,13.85749,6.39913
-0.68395,13.76449,5.52128
0.36174,14.74534,6.22548
0.51620,15.16175,6.31341
-0.36486,13.77494,5.96923
0.24301,14.21232,5.97199
-0.00024,13.68260,6.83554
-0.80911,15.22340,6.23736
-0.06160,15.27381,6.53490
1.96408,14.41789,6.87985
-0.00191,13.90747,5.44995
-0.78196,13.30842,5.56752
-0.22231,14.60257,6.02925
-0.52410,15.19242,7.09093
0.01074,14.11356,6.92667
-0.71577,13.30318,4.91122
0.50939,14.08982,6.36936
0.09047,15.69013,7.26389
-0.45037,14.91833,5.64322
1.60474,14.29419,5.86160
-0.01162,14.43645,5.77192
-0.55331,12.68099,5.33390
-0.30622,14.55682,6.89952
0.35615,15.09069,5.18427
0.39902,14.78093,5.19443
0.30602,13.49494,4.91276
-0.57503,12.65563,4.58789
-0.32300,13.67440,5.50826
-0.54480,14.82166,5.23068
-0.43677,13.94538,5.04733
0.46995,14.63454,5.35381
-0.45422,13.21191,5.16810
0.00648,14.12123,6.03371
0.35300,15.03602,6.28018
-0.78641,13.67304,5.50526
0.28959,13.14555,4.25791
0.51140,13.63596,4.64677
-1.19952,13.75512,5.54599
0.11675,15.48505,5.97245
0.30445,14.05272,7.06471
-0.16573,13.35483,5.50809
-0.10848,14.22270,5.64915
-1.18234,14.36362,5.52082
-0.09265,15.44089,6.47118
-0.53925,14.29572,6.61445
-0.22303,13.91992,5.70541
0.26539,13.40425,6.18867
0.13295,14.48827,6.56877
-0.57563,14.45344,6.16693
-0.46693,14.96937,5.41598
0.72329,14.59739,6.05473
-1.26517,13.35462,5.77761
-1.30614,13.94119,6.09065
-0.68834,15.02882,6.56023
-0.37885,14.73378,6.39332
1.62775,15.52167,5.79936
-0.85510,13.43955,4.79010
-0.17162,14.50595,5.53811
-0.10177,15.82706,7.85390
-0.98394,15.03265,6.88858
0.21749,15.93205,5.73558
-0.80723,14.09112,4.99478
0.28029,15.22762,6.35291
0.21983,16.22346,7.51934
-0.74649,14.55642,5.78652
1.11402,15.39152,5.50095
0.21452,14.44766,5.39786
-0.84897,13.45745,5.13026
0.68161,15.61358,6.24879
-0.56373,14.42250,6.71359
-0.24243,14.63592,5.86875
0.33342,14.36684,5.47556
-0.98676,13.40938,5.60869
-0.03909,15.83771,6.02315
-0.77317,14.71069,5.98756
-0.58535,14.50757,4.60479
0.03547,14.35072,5.23281
-0.92735,13.97067,5.54348
0.02656,15.35046,5.48491
0.08776,13.87677,5.51783
0.17020,13.58067,5.01877
-0.54535,13.51984,5.36589
-1.41105,12.19078,4.94646
0.50973,15.02858,5.36152
0.43472,14.34759,6.60003
0.11190,13.88851,5.01519
-0.12583,13.79154,4.87802
0.01506,12.45907,4.70261
0.51211,14.21109,5.40921
-0.56942,14.20083,5.24969
-0.11202,13.55202,5.25206
-0.48296,13.65071,4.75597
-0.58646,12.08271,4.61475
0.49968,14.91354,5.85927
-0.80504,14.47291,6.12514
0.23324,13.46173,4.40504
0.59349,14.05606,4.73374
-0.77495,12.29999,5.49120
0.04997,15.87688,5.57133
-0.01417,14.69365,5.93058
0.88120,14.12061,5.64970
0.42320,14.49914,4.62423
-1.14275,12.09251,4.78643
0.33990,14.97347,5.88033
-0.38736,14.75842,6.45914
0.41339,13.05359,5.45203
1.17749,14.79008,4.36715
-0.96874,13.06658,5.29223
0.13986,15.12669,5.95453
1.49807,15.98148,6.95014
-0.13689,13.36939,4.95394
0.19368,14.68371,4.12800
-0.38132,13.40154,6.23384
-0.60232,14.72161,5.82626
0.67652,16.13044,7.52134
-0.32083,14.41663,5.73056
0.05519,14.05611,5.39534
-0.45146,13.34780,5.83937
-0.27947,15.20282,5.12849
-0.26738,15.47532,6.36386
0.21238,15.19710,6.06928
-0.35188,13.74222,4.50331
-0.78503,13.88081,5.39623
0.82303,15.68634,6.11099
-0.04379,15.74306,6.87579
-0.03661,13.64102,5.27357
0.28969,13.81973,4.57259
-1.52424,13.07715,4.79377
-0.28633,15.02925,5.90163
0.52988,15.58740,6.67363
-0.47716,12.93450,5.68602
0.90750,14.97800,5.21101
-0.88693,13.23112,5.19211
0.16034,14.59387,5.87275
-0.07258,15.86427,6.12383
-0.73085,13.34516,5.96784
-0.19370,13.69766,5.30216
-0.94355,12.52940,4.53160
1.00575,15.67220,5.88493
-0.08461,14.43766,5.99092
-0.56469,12.92085,4.65250
0.26901,13.01966,4.56047
-1.23871,12.06156,4.93642
-0.58593,14.51875,6.04640
-0.26782,15.33923,6.74543
-0.46670,13.69170,5.65359
0.96378,13.58498,4.68305
-0.20730,13.72610,5.62122
-0.65349,13.55091,5.22901
0.91848,15.42205,6.36784
-0.68733,13.17051,5.14524
-0.35588,14.30451,4.43516
-0.53604,12.56514,5.77203
0.51436,14.73711,6.44260
-0.15920,15.32358,7.22511
-0.50308,13.97885,5.50284
0.14763,14.03669,4.99524
-1.03702,13.80294,5.81411
-0.33788,15.04015,5.85782
0.46243,15.47187,7.23108
0.55538,14.23567,6.43663
0.36928,15.12954,5.86932
-1.07569,13.33447,5.45486
0.08337,15.41615,6.27110
-0.40570,15.14678,6.31463
0.23524,14.46071,6.45638
0.63774,15.16043,4.95484
-0.96394,13.63077,5.89189
0.54810,15.20294,6.61646
0.11359,15.89157,6.15981
0.27558,14.03188,5.66085
0.65897,15.24453,4.56631
-0.94360,14.00740,5.77012
-0.22151,14.96868,6.60952
-0.45569,15.36690,7.40109
0.50783,13.98186,6.03933
0.73863,15.29652,4.98747
-0.73066,12.88860,4.62061
0.57344,15.87140,5.17181
-0.51171,14.41846,6.48762
-1.10368,12.94609,5.41675
0.14803,13.51779,4.85933
-1.07681,12.91908,5.52384
-0.02611,13.99590,5.02774
0.29579,14.24427,6.29899
-0.26830,13.09654,4.64503
0.29229,13.33254,5.65544
-0.79250,12.43345,5.57799
-0.67194,14.61013,5.43607
0.67700,15.47302,6.96650
-0.51618,14.79122,4.54441
-0.17776,12.97689,4.23613
-0.08638,12.91757,5.85689
-0.38863,13.39963,5.59589
-0.94389,13.86457,6.65495
0.36866,14.21719,4.78703
-0.39449,13.68686,4.50067
-0.76193,12.59292,4.82150
0.83327,14.62762,5.96013
-1.16773,13.86004,6.52111
-0.10888,13.13994,4.84014
-0.16908,12.68173,4.89159
-1.05787,12.83148,4.97725
-0.32566,14.89842,6.27710
0.14227,14.76543,6.72758
0.30912,13.78819,6.55471
-0.22233,13.99778,4.84860
-0.56635,12.66535,4.87482
0.43514,15.73723,6.06835
-0.43703,14.66870,6.91643
-0.59478,13.89752,5.67457
0.13659,13.86825,4.62629
-0.82412,13.50183,5.96194
0.37891,15.72404,6.85229
-0.08327,14.17892,6.51476
-0.63881,13.50921,4.93443
-0.29847,14.10763,5.05945
-1.13347,13.58830,6.13364
-0.54565,14.89601,6.83824
0.30848,15.21756,7.38033
0.28559,15.01569,6.22916
0.01379,14.46071,5.17370
-0.88353,14.17966,5.38896
-0.17338,16.24026,6.51258
-0.79290,14.96389,7.31384
-0.10566,14.42272,6.09677
0.15104,14.30745,6.31233
-0.36009,15.47472,6.17716
-0.22948,17.11347,6.42879
-0.64625,15.41389,5.62216
0.22005,14.45213,5.84757
-0.26196,13.75897,6.44345
-0.75056,13.41957,6.55810
0.34610,16.21983,6.67236
0.18026,15.01957,6.25463
-0.12541,15.76328,5.21439
0.26598,14.01940,5.51460
-0.06904,13.17509,5.59748
0.45983,15.73773,7.49033
-1.53444,13.32938,6.54121
0.03249,13.75076,4.27235
0.20325,13.02874,5.25338
0.62141,14.09646,5.97574
-0.39072,14.99383,7.03373
-0.48673,13.44360,5.65101
0.01153,13.97211,5.11874
-0.95705,12.49554,5.55485
-0.24945,14.38178,5.62732
0.19654,15.70135,6.80394
-1.24206,13.74887,5.63315
0.71017,14.32711,5.33296
-0.34656,13.40909,6.22625
-0.46311,13.47038,5.97576
0.42530,15.51840,7.34964
-1.26442,13.76608,4.84458
-0.56141,13.74694,5.17426
-0.08767,13.37578,6.05646
-0.10297,14.45214,6.17588
0.00057,16.13235,7.18236
-0.80425,13.89998,5.23309
0.47096,13.62014,4.96594
-1.23329,13.47548,5.70848
-1.17208,14.78401,5.18359
0.65994,15.90360,7.81033
0.50156,14.19681,6.24102
-0.40568,13.12419,4.27537
-0.38524,14.86184,5.73931
-0.83436,14.70767,5.66209
-0.65886,15.10802,6.31263
-0.21165,13.50881,5.22662
-0.32553,13.58942,4.88190
-1.15881,12.98962,6.07734
0.11958,14.56132,5.82325
-0.07238,14.22914,6.03451
-0.24099,14.44142,4.61207
-0.89300,13.45102,4.99771
-0.70166,12.52186,6.02281
-1.11281,14.22625,6.13165
-0.10583,14.88368,6.50545
-0.14747,14.46079,5.91484
-0.33636,13.28215,5.15716
-0.77947,12.41921,5.58908
-0.82461,14.53513,5.76572
-0.99729,13.95684,5.47882
-0.55071,13.63152,5.70215
-0.09111,13.54211,5.27531
-1.08199,13.12347,5.65525
-0.28528,15.47275,5.89969
-0.09419,14.80629,5.92558
-0.19146,12.83265,5.11505
-0.23009,13.47389,5.64294
-0.41191,13.54311,7.03929
-0.81356,15.34028,6.92438
-0.30069,14.66015,5.72661
0.76608,15.12193,5.60394
-0.51748,13.98693,5.17814
-0.97855,13.69617,5.98256
0.45384,14.41672,6.68061
-0.60800,14.47343,6.46600
-0.19438,13.38493,5.57732
-0.08419,13.68936,4.80270
-0.06074,13.54336,5.97342
0.74117,15.13616,7.69970
-0.36989,14.40330,5.52901
0.42605,13.08249,5.41397
-0.05751,13.59875,5.94084
-1.06404,13.51651,5.41067
0.65652,14.70563,6.90977
0.62428,14.30214,5.97792
0.69019,13.30515,5.23055
-0.38162,13.28014,6.11146
-0.16747,13.26023,5.67128
-0.19823,14.96300,6.61694
0.37134,14.14643,5.83244
-0.13677,13.19807,5.96007
0.02400,12.83023,5.04660
0.34760,14.33295,6.61914
0.15910,14.28977,6.39838
0.30427,13.18171,5.92712
0.98313,13.98331,4.78108
-0.14739,13.66113,5.65686
-0.00818,14.03052,6.48655
-0.02763,15.58347,6.95171
-0.66670,14.16196,6.02821
0.65969,14.28386,6.06514
-0.39537,13.58242,5.62304
-0.21780,14.76312,6.86861
-0.39418,15.66029,6.44319
0.22477,14.91098,5.56665
0.27846,15.07983,5.70247
-0.84266,13.76010,6.33182
0.54802,16.06648,6.90514
0.20087,15.02442,6.72410
-0.64011,14.31206,5.54899
-0.38488,13.74962,5.79211
-0.36138,14.31290,6.20466
-0.62688,14.11614,6.74840
0.66528,15.30166,6.73160
0.64703,14.63567,5.84745
-0.42201,13.69907,5.32563
-0.13416,13.64459,5.52118
0.02367,14.93889,6.23285
-0.85936,14.15256,6.88858
0.32932,13.43699,6.67662
